"FullName","Extension","Length","LastWriteTime"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__init__.py",".py","250","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__main__.py",".py","1709","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_implementation.cpython-313.pyc",".pyc","9645","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_lint_dependency_groups.cpython-313.pyc",".pyc","2872","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_pip_wrapper.cpython-313.pyc",".pyc","3445","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_toml_compat.cpython-313.pyc",".pyc","478","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\__init__.cpython-313.pyc",".pyc","370","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\__main__.cpython-313.pyc",".pyc","2672","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\compat.py",".py","41467","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\resources.py",".py","10820","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\scripts.py",".py","18612","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\t32.exe",".exe","97792","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe",".exe","182784","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\t64.exe",".exe","108032","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\util.py",".py","66682","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\w32.exe",".exe","91648","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe",".exe","168448","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\w64.exe",".exe","101888","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\__init__.py",".py","625","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\compat.cpython-313.pyc",".pyc","45858","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\resources.cpython-313.pyc",".pyc","17650","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\scripts.cpython-313.pyc",".pyc","20230","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\util.cpython-313.pyc",".pyc","90108","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\__init__.cpython-313.pyc",".pyc","1348","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distro\distro.py",".py","49430","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distro\py.typed",".typed","0","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distro\__init__.py",".py","981","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distro\__main__.py",".py","64","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distro\__pycache__\distro.cpython-313.pyc",".pyc","52136","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distro\__pycache__\__init__.cpython-313.pyc",".pyc","953","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\distro\__pycache__\__main__.cpython-313.pyc",".pyc","287","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\codec.py",".py","3422","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\compat.py",".py","316","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\core.py",".py","13239","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\idnadata.py",".py","78306","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\intranges.py",".py","1898","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\package_data.py",".py","21","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\py.typed",".typed","0","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\uts46data.py",".py","239289","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__init__.py",".py","868","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\codec.cpython-313.pyc",".pyc","5303","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\compat.cpython-313.pyc",".pyc","889","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\core.cpython-313.pyc",".pyc","16925","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\idnadata.cpython-313.pyc",".pyc","99469","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\intranges.cpython-313.pyc",".pyc","2602","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\package_data.cpython-313.pyc",".pyc","210","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\uts46data.cpython-313.pyc",".pyc","159003","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\idna\__pycache__\__init__.cpython-313.pyc",".pyc","879","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\exceptions.py",".py","1081","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\ext.py",".py","5726","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\fallback.py",".py","32390","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\__init__.py",".py","1109","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\exceptions.cpython-313.pyc",".pyc","2157","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\ext.cpython-313.pyc",".pyc","8086","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\fallback.cpython-313.pyc",".pyc","42061","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__\__init__.cpython-313.pyc",".pyc","1708","18/10/2025 07:57:26"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\markers.py",".py","12049","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\metadata.py",".py","34739","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\py.typed",".typed","0","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\requirements.py",".py","2947","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py",".py","40079","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\tags.py",".py","22745","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\utils.py",".py","5050","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\version.py",".py","16688","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\_elffile.py",".py","3286","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\_manylinux.py",".py","9596","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\_musllinux.py",".py","2694","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\_parser.py",".py","10221","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\_structures.py",".py","1431","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\_tokenizer.py",".py","5310","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__init__.py",".py","494","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\_spdx.py",".py","48398","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\__init__.py",".py","5727","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\__pycache__\_spdx.cpython-313.pyc",".pyc","47433","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\licenses\__pycache__\__init__.cpython-313.pyc",".pyc","4304","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\markers.cpython-313.pyc",".pyc","13093","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\metadata.cpython-313.pyc",".pyc","27362","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\requirements.cpython-313.pyc",".pyc","4627","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\specifiers.cpython-313.pyc",".pyc","37659","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\tags.cpython-313.pyc",".pyc","24967","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\utils.cpython-313.pyc",".pyc","6751","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\version.cpython-313.pyc",".pyc","19976","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_elffile.cpython-313.pyc",".pyc","5210","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_manylinux.cpython-313.pyc",".pyc","9997","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_musllinux.cpython-313.pyc",".pyc","4616","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_parser.cpython-313.pyc",".pyc","14180","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_structures.cpython-313.pyc",".pyc","3346","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_tokenizer.cpython-313.pyc",".pyc","8103","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\__init__.cpython-313.pyc",".pyc","551","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py",".py","124451","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__\__init__.cpython-313.pyc",".pyc","161599","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\android.py",".py","9013","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\api.py",".py","9277","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\macos.py",".py","6154","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\py.typed",".typed","0","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\unix.py",".py","10458","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\version.py",".py","511","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\windows.py",".py","10125","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__init__.py",".py","22344","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__main__.py",".py","1505","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\android.cpython-313.pyc",".pyc","10756","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\api.cpython-313.pyc",".pyc","13461","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\macos.cpython-313.pyc",".pyc","8821","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\unix.cpython-313.pyc",".pyc","14761","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\version.cpython-313.pyc",".pyc","659","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\windows.cpython-313.pyc",".pyc","13777","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\__init__.cpython-313.pyc",".pyc","19358","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\__main__.cpython-313.pyc",".pyc","1925","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\console.py",".py","1718","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\filter.py",".py","1910","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\formatter.py",".py","4390","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\lexer.py",".py","35349","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\modeline.py",".py","1005","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\plugin.py",".py","1891","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\regexopt.py",".py","3072","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\scanner.py",".py","3092","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\sphinxext.py",".py","7981","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\style.py",".py","6420","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\token.py",".py","6226","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\unistring.py",".py","63208","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\util.py",".py","10031","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__init__.py",".py","2983","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__main__.py",".py","353","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\filters\__init__.py",".py","40392","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\filters\__pycache__\__init__.cpython-313.pyc",".pyc","37963","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py",".py","4176","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py",".py","5385","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__\_mapping.cpython-313.pyc",".pyc","4209","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__\__init__.cpython-313.pyc",".pyc","6920","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py",".py","53853","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py",".py","77602","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py",".py","12115","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__\python.cpython-313.pyc",".pyc","43038","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__\_mapping.cpython-313.pyc",".pyc","69838","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__\__init__.cpython-313.pyc",".pyc","14748","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\styles\_mapping.py",".py","3312","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py",".py","2042","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__pycache__\_mapping.cpython-313.pyc",".pyc","3642","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__pycache__\__init__.cpython-313.pyc",".pyc","2635","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\console.cpython-313.pyc",".pyc","2594","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\filter.cpython-313.pyc",".pyc","3220","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\formatter.cpython-313.pyc",".pyc","4551","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\lexer.cpython-313.pyc",".pyc","38471","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\modeline.cpython-313.pyc",".pyc","1567","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\plugin.cpython-313.pyc",".pyc","2541","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\regexopt.cpython-313.pyc",".pyc","4098","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\scanner.cpython-313.pyc",".pyc","4677","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\sphinxext.cpython-313.pyc",".pyc","12234","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\style.cpython-313.pyc",".pyc","6933","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\token.cpython-313.pyc",".pyc","8237","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\unistring.cpython-313.pyc",".pyc","33019","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\util.cpython-313.pyc",".pyc","14167","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\__init__.cpython-313.pyc",".pyc","3426","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\__main__.cpython-313.pyc",".pyc","706","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\py.typed",".typed","0","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py",".py","14936","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py",".py","691","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py",".py","12216","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__init__.py",".py","557","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__pycache__\_in_process.cpython-313.pyc",".pyc","15503","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__pycache__\__init__.cpython-313.pyc",".pyc","1078","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\_impl.cpython-313.pyc",".pyc","17723","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__\__init__.cpython-313.pyc",".pyc","751","18/10/2025 07:57:27"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\requests\adapters.py",".py","27607","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\requests\api.py",".py","6449","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\requests\auth.py",".py","10186","18/10/2025 07:57:24"
"C:\Users\Pichau\Desktop\v1.0.34\.venv\Lib\site-packages\pip\_vendor\requests\certs.py",".py","441","18/10/2025 07:57:24"
