"FullName","Extension","Length","LastWriteTime"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\_fallback.py",".py","3334","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\_pycryptodome.py",".py","3381","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\__init__.py",".py","3054","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\__pycache__\_base.cpython-313.pyc",".pyc","947","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\__pycache__\_cryptography.cpython-313.pyc",".pyc","6073","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\__pycache__\_fallback.cpython-313.pyc",".pyc","4096","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\__pycache__\_pycryptodome.cpython-313.pyc",".pyc","4516","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_crypt_providers\__pycache__\__init__.cpython-313.pyc",".pyc","1203","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_text_extractor.py",".py","16622","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\__init__.py",".py","8519","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\_fixed_width_page.py",".py","14923","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\_font.py",".py","7068","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\_font_widths.py",".py","4265","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\_text_state_manager.py",".py","8214","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\_text_state_params.py",".py","5306","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\__init__.py",".py","338","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\__pycache__\_fixed_width_page.cpython-313.pyc",".pyc","17588","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\__pycache__\_font.cpython-313.pyc",".pyc","6987","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\__pycache__\_font_widths.cpython-313.pyc",".pyc","4744","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\__pycache__\_text_state_manager.cpython-313.pyc",".pyc","12054","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\__pycache__\_text_state_params.cpython-313.pyc",".pyc","7335","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\_layout_mode\__pycache__\__init__.cpython-313.pyc",".pyc","537","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\__pycache__\_text_extractor.cpython-313.pyc",".pyc","17130","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\_text_extraction\__pycache__\__init__.cpython-313.pyc",".pyc","9731","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\constants.cpython-313.pyc",".pyc","25021","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\errors.cpython-313.pyc",".pyc","4002","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\filters.cpython-313.pyc",".pyc","35325","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\pagerange.cpython-313.pyc",".pyc","9442","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\papersizes.cpython-313.pyc",".pyc","1591","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\types.cpython-313.pyc",".pyc","1870","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\xmp.cpython-313.pyc",".pyc","38929","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_cmap.cpython-313.pyc",".pyc","21026","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_doc_common.cpython-313.pyc",".pyc","60133","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_encryption.cpython-313.pyc",".pyc","51373","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_font.cpython-313.pyc",".pyc","2215","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_page.cpython-313.pyc",".pyc","100929","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_page_labels.cpython-313.pyc",".pyc","9769","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_protocols.cpython-313.pyc",".pyc","4733","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_reader.cpython-313.pyc",".pyc","53464","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_utils.cpython-313.pyc",".pyc","22903","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_version.cpython-313.pyc",".pyc","224","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_writer.cpython-313.pyc",".pyc","146111","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\_xobj_image_helpers.cpython-313.pyc",".pyc","16722","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf\__pycache__\__init__.cpython-313.pyc",".pyc","1522","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf-6.1.1.dist-info\INSTALLER","","4","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf-6.1.1.dist-info\METADATA","","7149","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf-6.1.1.dist-info\RECORD","","8488","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf-6.1.1.dist-info\REQUESTED","","0","14/10/2025 20:51:58"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf-6.1.1.dist-info\WHEEL","","82","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf-6.1.1.dist-info\licenses\LICENSE","","1605","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\constants.py",".py","13154","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\errors.py",".py","782","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\filters.py",".py","24364","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\pagerange.py",".py","6415","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\papersizes.py",".py","1369","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\py.typed",".typed","0","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\types.py",".py","1676","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\xmp.py",".py","18354","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_cmap.py",".py","14645","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_encryption.py",".py","38979","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_merger.py",".py","30464","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_page.py",".py","82079","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_protocols.py",".py","1486","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_reader.py",".py","77206","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_security.py",".py","10628","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_utils.py",".py","14252","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_version.py",".py","22","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_writer.py",".py","106551","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__init__.py",".py","1338","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\_annotations.py",".py","10065","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\_base.py",".py","23986","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\_data_structures.py",".py","51408","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\_fit.py",".py","4894","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\_outline.py",".py","1201","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\_rectangle.py",".py","9439","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\_utils.py",".py","6272","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__init__.py",".py","4413","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\_annotations.cpython-313.pyc",".pyc","10378","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\_base.cpython-313.pyc",".pyc","31168","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\_data_structures.cpython-313.pyc",".pyc","59872","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\_fit.cpython-313.pyc",".pyc","6178","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\_outline.cpython-313.pyc",".pyc","2367","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\_rectangle.cpython-313.pyc",".pyc","16080","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\_utils.cpython-313.pyc",".pyc","6628","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\generic\__pycache__\__init__.cpython-313.pyc",".pyc","2829","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\adobe_glyphs.py",".py","431492","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\pdfdoc.py",".py","4269","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\std.py",".py","2630","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\symbol.py",".py","3734","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\zapfding.py",".py","3742","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\__init__.py",".py","1720","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\__pycache__\adobe_glyphs.cpython-313.pyc",".pyc","670204","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\__pycache__\pdfdoc.cpython-313.pyc",".pyc","1636","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\__pycache__\std.cpython-313.pyc",".pyc","1527","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\__pycache__\symbol.cpython-313.pyc",".pyc","1928","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\__pycache__\zapfding.cpython-313.pyc",".pyc","2164","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\_codecs\__pycache__\__init__.cpython-313.pyc",".pyc","2336","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\constants.cpython-313.pyc",".pyc","15303","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\errors.cpython-313.pyc",".pyc","2413","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\filters.cpython-313.pyc",".pyc","26183","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\pagerange.cpython-313.pyc",".pyc","8605","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\papersizes.cpython-313.pyc",".pyc","1415","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\types.cpython-313.pyc",".pyc","1601","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\xmp.cpython-313.pyc",".pyc","20243","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_cmap.cpython-313.pyc",".pyc","15159","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_encryption.cpython-313.pyc",".pyc","46678","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_merger.cpython-313.pyc",".pyc","30466","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_page.cpython-313.pyc",".pyc","82595","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_protocols.cpython-313.pyc",".pyc","3483","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_reader.cpython-313.pyc",".pyc","80417","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_security.cpython-313.pyc",".pyc","5935","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_utils.cpython-313.pyc",".pyc","18260","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_version.cpython-313.pyc",".pyc","225","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\_writer.cpython-313.pyc",".pyc","109650","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\PyPDF2\__pycache__\__init__.cpython-313.pyc",".pyc","1363","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf2-3.0.1.dist-info\INSTALLER","","4","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf2-3.0.1.dist-info\LICENSE","","1605","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf2-3.0.1.dist-info\METADATA","","6805","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf2-3.0.1.dist-info\RECORD","","4688","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf2-3.0.1.dist-info\REQUESTED","","0","14/10/2025 20:51:57"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pypdf2-3.0.1.dist-info\WHEEL","","81","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract\pytesseract.py",".py","16392","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract\__init__.py",".py","679","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract\__pycache__\pytesseract.cpython-313.pyc",".pyc","26697","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract\__pycache__\__init__.cpython-313.pyc",".pyc","854","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\entry_points.txt",".txt","61","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\INSTALLER","","4","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\LICENSE","","11357","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\METADATA","","11906","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\RECORD","","1066","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\REQUESTED","","0","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\top_level.txt",".txt","12","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pytesseract-0.3.13.dist-info\WHEEL","","91","14/10/2025 20:52:04"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\entry_points.txt",".txt","47","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\INSTALLER","","4","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\METADATA","","24628","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\RECORD","","1833","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\REQUESTED","","0","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\top_level.txt",".txt","7","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\WHEEL","","91","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\python_dotenv-1.1.1.dist-info\licenses\LICENSE","","1556","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pyyaml-6.0.3.dist-info\INSTALLER","","4","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pyyaml-6.0.3.dist-info\METADATA","","2410","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pyyaml-6.0.3.dist-info\RECORD","","2780","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pyyaml-6.0.3.dist-info\REQUESTED","","0","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pyyaml-6.0.3.dist-info\top_level.txt",".txt","11","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pyyaml-6.0.3.dist-info\WHEEL","","101","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\pyyaml-6.0.3.dist-info\licenses\LICENSE","","1101","14/10/2025 20:51:56"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\exceptions.py",".py","775","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\message.py",".py","3816","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\py.typed",".typed","0","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\transformers.py",".py","273","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\types.py",".py","5788","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\utils.py",".py","135","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\version.py",".py","53","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\__init__.py",".py","550","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\channel.py",".py","19990","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\client.py",".py","13487","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\presence.py",".py","6591","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\push.py",".py","4962","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\timer.py",".py","1268","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\__init__.py",".py","0","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\__pycache__\channel.cpython-313.pyc",".pyc","26751","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\__pycache__\client.cpython-313.pyc",".pyc","20522","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\__pycache__\presence.cpython-313.pyc",".pyc","8358","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\__pycache__\push.cpython-313.pyc",".pyc","7581","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\__pycache__\timer.cpython-313.pyc",".pyc","2929","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_async\__pycache__\__init__.cpython-313.pyc",".pyc","208","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_sync\channel.py",".py","905","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_sync\client.py",".py","2858","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_sync\presence.py",".py","241","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_sync\__init__.py",".py","0","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_sync\__pycache__\channel.cpython-313.pyc",".pyc","1460","14/10/2025 20:52:10"
"C:\Users\Pichau\Desktop\v1.0.33\.venv\Lib\site-packages\realtime\_sync\__pycache__\client.cpython-313.pyc",".pyc","3782","14/10/2025 20:52:10"
